Number,Date,Open,High,Low,Close,Adj Close,Volume,diff_Open,diff_High,diff_Low,diff_Close,diff_Adj Close,diff_Volume
784,1984-01-19,0.128348,0.131696,0.12723199999999998,0.12946400000000002,0.101138,149721600.0,5.914150697222986e-05,0.00011030392883617544,0.00023685869341443386,0.0001108242303872924,8.689959678387893e-05,-0.010987797807134592
785,1984-01-20,0.12946400000000002,0.130022,0.126116,0.12779000000000001,0.09983,141344000.0,0.00011828301394446854,-0.00016545589325426318,-0.00015790579560962128,-0.00016623634558093445,-0.00013034939517581702,-0.0013004545505912461
786,1984-01-23,0.12779000000000001,0.130022,0.126674,0.128906,0.100702,278364800.0,-0.0001774245209166984,0.0,7.89528978048126e-05,0.00011082423038728688,8.689959678387755e-05,0.021269733919696932
787,1984-01-24,0.128906,0.12946400000000002,0.11830399999999999,0.121652,0.09503500000000001,320230400.0,0.00011828301394446266,-5.5151964418084985e-05,-0.001184293467072185,-0.0007203574975173785,-0.0005647477235943058,0.006498795601751441
788,1984-01-25,0.121652,0.128906,0.119978,0.12053599999999999,0.094163,263872000.0,-0.000768839590639022,-5.515196441809047e-05,0.0002368586934144378,-0.00011082423038728963,-8.689959678387893e-05,-0.0087485124312502
789,1984-01-26,0.12053599999999999,0.125,0.12053599999999999,0.123326,0.096342,168492800.0,-0.0001182830139444656,-0.00038606375092661133,7.895289780481064e-05,0.0002770605759682241,0.00021714933645879553,-0.014805709829993385
790,1984-01-27,0.123326,0.123884,0.114397,0.116629,0.091111,194096000.0,0.00029570753486116396,-0.00011030392883617544,-0.0008686233685013285,-0.0006650446871896736,-0.0005212979252023676,0.003974383827074316
791,1984-01-30,0.116629,0.118862,0.107701,0.110491,0.08631599999999999,277468800.0,-0.0007098040720305402,-0.0004963676797627868,-0.0009474347736577452,-0.0006095332671300889,-0.00047784812681042957,0.012941956784226251
792,1984-01-31,0.110491,0.112723,0.103237,0.110491,0.08631599999999999,345094400.0,-0.0006505565766945564,-0.0006067704472448715,-0.0006316231824384988,0.0,0.0,0.010497519487259284
793,1984-02-01,0.110491,0.11383900000000001,0.109375,0.10993299999999999,0.08588,163116800.0,0.0,0.00011030392883617544,0.0008684818758529346,-5.54121151936462e-05,-4.344979839193808e-05,-0.028248376387709315
794,1984-02-02,0.10993299999999999,0.111607,0.107701,0.111049,0.086752,134915200.0,-5.914150697223427e-05,-0.0002206078576723509,-0.00023685869341443582,0.00011082423038728963,8.689959678387755e-05,-0.00437773336682989
795,1984-02-03,0.111049,0.11383900000000001,0.109375,0.109375,0.085444,145488000.0,0.0001182830139444656,0.0002206078576723509,0.00023685869341443582,-0.00016623634558093306,-0.00013034939517581564,0.00164121536866061
796,1984-02-06,0.109375,0.109375,0.103237,0.103795,0.081084,165558400.0,-0.00017742452091669693,-0.0004412157153447004,-0.0008684818758529346,-0.0005541211519364454,-0.00043449798391938916,0.0031155274794913276
797,1984-02-07,0.103795,0.108259,0.099888,0.107701,0.084136,217728000.0,-0.000591415069722325,-0.00011030392883617544,-0.0004738588794772675,0.0003878848063555123,0.00030414858874357214,0.008098285155954578
798,1984-02-08,0.107701,0.109375,0.103795,0.103795,0.081084,148220800.0,0.0004139905488056281,0.00011030392883617544,0.0005528117772820801,-0.0003878848063555123,-0.00030414858874357214,-0.010789600188461595
799,1984-02-09,0.103795,0.107701,0.101004,0.10546900000000001,0.08239199999999999,234796800.0,-0.0004139905488056281,-0.0001654558932542618,-0.0003949059816724569,0.00016623634558093445,0.00013034939517581564,0.01343918940651114
800,1984-02-10,0.10546900000000001,0.111607,0.10546900000000001,0.10881700000000001,0.085008,143964800.0,0.0001774245209166984,0.00038606375092661133,0.0006317646750868946,0.00033247269116186754,0.00026069879035163404,-0.01409984813542113
801,1984-02-13,0.10881700000000001,0.10993299999999999,0.10658499999999999,0.108259,0.08457200000000001,105728000.0,0.0003548490418333953,-0.00016545589325426318,0.00015790579560962128,-5.54121151936462e-05,-4.344979839193808e-05,-0.005935497106575554
802,1984-02-14,0.108259,0.114955,0.108259,0.114397,0.089367,209059200.0,-5.914150697223427e-05,0.0004963676797627881,0.0002368586934144378,0.0006095332671300903,0.00047784812681042816,0.016040098507693633
803,1984-02-15,0.114397,0.11942,0.111049,0.11216500000000001,0.08762400000000001,200838400.0,0.0006505565766945578,0.00044131455399060973,0.000394764489024061,-0.00022164846077457652,-0.00017369953806685605,-0.00127611449215772
804,1984-02-16,0.11216500000000001,0.11383900000000001,0.109375,0.11328099999999999,0.088495,105235200.0,-0.00023656602788892824,-0.0005516184828267838,-0.00023685869341443582,0.00011082423038728688,8.67999412829785e-05,-0.01484048134204128
805,1984-02-17,0.11328099999999999,0.11607100000000001,0.111607,0.111607,0.087188,134646400.0,0.00011828301394446266,0.00022060785767234953,0.0003158115912192484,-0.00016623634558093306,-0.00013024973967491797,0.004565499531888519
806,1984-02-21,0.111607,0.11718800000000001,0.111049,0.116629,0.091111,120288000.0,-0.00017742452091669693,0.0001104027674820861,-7.89528978048126e-05,0.0004987090367428006,0.0003909485300265506,-0.002228853922270023
807,1984-02-22,0.11718800000000001,0.123326,0.11718800000000001,0.12220999999999999,0.09547,223372800.0,0.0005915210580860761,0.0006066716085989609,0.0008686233685013324,0.0005542204568023826,0.0004343983284184901,0.016001849844440946
808,1984-02-23,0.12220999999999999,0.12220999999999999,0.11607100000000001,0.119978,0.093727,155052800.0,0.0005322735627500892,-0.00011030392883617683,-0.00015804728825802105,-0.00022164846077457652,-0.00017369953806685605,-0.010605311174607756
809,1984-02-24,0.119978,0.122768,0.119978,0.12109400000000001,0.094599,77817600.0,-0.00023656602788892824,5.51519644180891e-05,0.0005528117772820801,0.00011082423038728963,8.689959678387755e-05,-0.011989217354113948
810,1984-02-27,0.12109400000000001,0.122768,0.117746,0.12053599999999999,0.094163,121564800.0,0.0001182830139444656,0.0,-0.0003158115912192484,-5.54121151936462e-05,-4.3449798391939465e-05,0.006790876302953753
811,1984-02-28,0.12053599999999999,0.12109400000000001,0.11216500000000001,0.11383900000000001,0.088931,169926400.0,-5.914150697223427e-05,-0.0001654558932542618,-0.000789670470696516,-0.0006650446871896708,-0.0005213975807032667,0.007507169451140375
812,1984-02-29,0.11383900000000001,0.119978,0.112723,0.11718800000000001,0.091547,134041600.0,-0.0007098040720305373,-0.00011030392883617544,7.895289780481064e-05,0.00033257199602780606,0.00026069879035163404,-0.005570396230072664
813,1984-03-01,0.11718800000000001,0.12109400000000001,0.114397,0.12053599999999999,0.094163,132361600.0,0.0003549550301971449,0.00011030392883617544,0.00023685869341443582,0.00033247269116186477,0.00026069879035163263,-0.0002607863403592071
814,1984-03-02,0.12053599999999999,0.125,0.119978,0.121652,0.09503500000000001,191251200.0,0.0003548490418333924,0.00038606375092661133,0.0007896704706965179,0.00011082423038728963,8.689959678387893e-05,0.009141430517391406
815,1984-03-05,0.121652,0.12220999999999999,0.117746,0.11942,0.093291,73606400.0,0.0001182830139444656,-0.0002757598220904386,-0.0003158115912192484,-0.0002216484607745779,-0.00017379919356775648,-0.018261998127554076
816,1984-03-06,0.11942,0.121652,0.114397,0.114955,0.089803,98985600.0,-0.00023656602788892973,-5.5151964418086353e-05,-0.00047385887947726946,-0.00044339622641509434,-0.0003475983871355116,0.003939612315026422
817,1984-03-07,0.114955,0.118862,0.11216500000000001,0.11830399999999999,0.092419,96566400.0,-0.00047323804414160905,-0.00027575982209043727,-0.00031581159121924645,0.0003325719960278047,0.00026069879035163404,-0.0003755323301172582
818,1984-03-08,0.11830399999999999,0.12109400000000001,0.11830399999999999,0.119978,0.093727,129785600.0,0.00035495503019714346,0.0002206078576723509,0.0008686233685013266,0.00016623634558093445,0.00013034939517581702,0.0051566152367027215
819,1984-03-09,0.119978,0.119978,0.11718800000000001,0.117746,0.09198300000000001,66057600.0,0.0001774245209166984,-0.00011030392883617544,-0.00015790579560962128,-0.0002216484607745779,-0.0001737991935677551,-0.009892495177625922
820,1984-03-12,0.11830399999999999,0.122768,0.11830399999999999,0.12220999999999999,0.09547,125036800.0,-0.0001774245209166984,0.00027575982209043727,0.00015790579560962128,0.0004432969215491544,0.00034749873163461114,0.009155339122210565
821,1984-03-13,0.12220999999999999,0.123884,0.11942,0.12053599999999999,0.094163,152880000.0,0.00041399054880562663,0.00011030392883617408,0.0001579057956096252,-0.00016623634558093306,-0.00013024973967491797,0.004322098947553259
822,1984-03-14,0.12053599999999999,0.12109400000000001,0.11830399999999999,0.118862,0.092855,59606400.0,-0.00017742452091669693,-0.00027575982209043586,-0.0001579057956096252,-0.00016623634558093306,-0.00013034939517581702,-0.014478857616743179
823,1984-03-15,0.118862,0.12053599999999999,0.117746,0.11942,0.093291,55283200.0,-0.00017742452091669693,-5.51519644180891e-05,-7.895289780481064e-05,5.5412115193644815e-05,4.3449798391939465e-05,-0.0006710901825243596
824,1984-03-16,0.11942,0.123884,0.117746,0.118862,0.092855,124700800.0,5.91415069722328e-05,0.000330911786508525,0.0,-5.5412115193644815e-05,-4.3449798391939465e-05,0.010775691583642437
825,1984-03-19,0.11830399999999999,0.11830399999999999,0.115513,0.11718800000000001,0.091547,82588800.0,-0.0001182830139444656,-0.0005515196441808745,-0.0003159530838676443,-0.0001662363455809317,-0.00013034939517581564,-0.006537044265004125
826,1984-03-20,0.11718800000000001,0.11942,0.11216500000000001,0.11607100000000001,0.090675,100531200.0,-0.00011828301394446266,0.00011030392883617544,-0.00047371738682887163,-0.00011092353525322817,-8.689959678387755e-05,0.002785198115036332
827,1984-03-21,0.11607100000000001,0.118862,0.115513,0.11607100000000001,0.090675,47667200.0,-0.00011838900230821522,-5.515196441808772e-05,0.00047371738682887163,0.0,0.0,-0.00820607684330305
828,1984-03-22,0.11607100000000001,0.11607100000000001,0.11216500000000001,0.11383900000000001,0.088931,51184000.0,0.0,-0.0002758586607363465,-0.00047371738682887163,-0.0002216484607745779,-0.00017379919356775648,0.0005459127391519402
829,1984-03-23,0.11383900000000001,0.114955,0.111607,0.11383900000000001,0.088931,61129600.0,-0.00023656602788892973,-0.00011030392883617544,-7.895289780481455e-05,0.0,0.0,0.001543855134926506
830,1984-03-26,0.11383900000000001,0.116629,0.112723,0.114955,0.089803,56963200.0,0.0,0.0001654558932542618,0.0001579057956096252,0.00011082423038728826,8.689959678387755e-05,-0.0006467501240908336
831,1984-03-27,0.114955,0.115513,0.111049,0.111607,0.087188,99299200.0,0.00011828301394446412,-0.00011030392883617408,-0.0002368586934144378,-0.00033247269116186754,-0.0002605991348507336,0.006571815777052019
832,1984-03-28,0.11216500000000001,0.114397,0.11216500000000001,0.11383900000000001,0.088931,75488000.0,-0.00029570753486116104,-0.00011030392883617544,0.00015790579560962716,0.00022164846077457926,0.00017369953806685605,-0.003696211730691162
833,1984-03-29,0.11383900000000001,0.114955,0.112723,0.11328099999999999,0.088495,39177600.0,0.00017742452091669693,5.515196441808772e-05,7.895289780481064e-05,-5.54121151936462e-05,-4.344979839193808e-05,-0.005636462102963663
834,1984-03-30,0.11328099999999999,0.11383900000000001,0.109375,0.110491,0.08631599999999999,45740800.0,-5.914150697223427e-05,-0.00011030392883617408,-0.00047371738682887364,-0.00027706057596822134,-0.00021714933645879692,0.0010188053030033024
835,1984-04-02,0.110491,0.112723,0.109375,0.111049,0.086752,54656000.0,-0.00029570753486116104,-0.00011030392883617544,0.0,5.541211519364344e-05,4.3449798391939465e-05,0.0013839061795061923
836,1984-04-03,0.111049,0.11216500000000001,0.10993299999999999,0.111607,0.087188,44105600.0,5.914150697223133e-05,-5.5151964418086353e-05,7.895289780481064e-05,5.5412115193644815e-05,4.3449798391939465e-05,-0.0016377382174558206
837,1984-04-04,0.111607,0.11216500000000001,0.109375,0.109375,0.085444,107676800.0,5.91415069722328e-05,0.0,-7.895289780481064e-05,-0.0002216484607745779,-0.0001737991935677551,0.009868155119192397
838,1984-04-05,0.109375,0.111049,0.107701,0.107701,0.084136,82812800.0,-0.00023656602788892973,-0.00011030392883617683,-0.00023685869341443582,-0.00016623634558093306,-0.00013034939517581702,-0.0038596378373162653
839,1984-04-06,0.107701,0.10881700000000001,0.10267899999999999,0.10491099999999999,0.081956,85590400.0,-0.00017742452091669693,-0.00022060785767234815,-0.0007105760802433114,-0.0002770605759682241,-0.00021724899195969458,0.0004311667493938891
840,1984-04-09,0.10491099999999999,0.108259,0.10491099999999999,0.10491099999999999,0.081956,54252800.0,-0.00029570753486116396,-5.51519644180891e-05,0.0003158115912192484,0.0,0.0,-0.00486453453550041
841,1984-04-10,0.107143,0.110491,0.107143,0.110491,0.08631599999999999,57097600.0,0.0002365660278889312,0.0002206078576723509,0.0003158115912192504,0.0005541211519364468,0.00043449798391938775,0.00044159820300825736
842,1984-04-11,0.110491,0.11328099999999999,0.108259,0.109375,0.085444,70604800.0,0.0003548490418333953,0.00027575982209043586,0.00015790579560962323,-0.00011082423038728963,-8.689959678387616e-05,0.0020967221764880252
843,1984-04-12,0.109375,0.11607100000000001,0.107701,0.114955,0.089803,78400000.0,-0.0001182830139444656,0.0002757598220904386,-7.895289780481064e-05,0.0005541211519364454,0.0004343983284184887,0.001210048619266721
844,1984-04-13,0.114955,0.117746,0.11383900000000001,0.114955,0.089803,103398400.0,0.000591415069722325,0.00016555473190017246,0.0008684818758529346,0.0,0.0,0.003880500744545002
845,1984-04-16,0.114955,0.117746,0.11216500000000001,0.11718800000000001,0.091547,68118400.0,0.0,0.0,-0.00023685869341443582,0.0002217477656405178,0.00017379919356775648,-0.00547651314754335
846,1984-04-17,0.11942,0.12444200000000001,0.11942,0.122768,0.09590599999999999,332953600.0,0.00047323804414160905,0.00066182357301705,0.0010265291641109518,0.0005541211519364441,0.0004343983284184887,0.041110358694225406
847,1984-04-18,0.122768,0.125558,0.12220999999999999,0.125,0.09765,199673600.0,0.0003548490418333953,0.00011030392883617408,0.00039476448902405907,0.0002216484607745779,0.00017379919356775648,-0.020689049668497096
848,1984-04-19,0.125,0.126674,0.123884,0.126116,0.098522,123401600.0,0.00023656602788892973,0.00011030392883617544,0.0002368586934144378,0.00011082423038728963,8.689959678387755e-05,-0.011839699852308002
849,1984-04-23,0.126116,0.130022,0.125,0.126674,0.098958,293865600.0,0.0001182830139444656,0.0003309117865085236,0.0001579057956096252,5.5412115193644815e-05,4.3449798391939465e-05,0.02646112066844755
850,1984-04-24,0.126674,0.128906,0.123884,0.12444200000000001,0.097214,281568000.0,5.91415069722328e-05,-0.00011030392883617544,-0.0001579057956096252,-0.0002216484607745779,-0.00017379919356775648,-0.001908956011429396
851,1984-04-25,0.12444200000000001,0.125558,0.12220999999999999,0.123326,0.096342,194880000.0,-0.00023656602788892973,-0.0003309117865085236,-0.0002368586934144378,-0.00011082423038728963,-8.689959678387755e-05,-0.013456575162535086
852,1984-04-26,0.123884,0.13337100000000002,0.123884,0.13281300000000001,0.103753,318505600.0,-5.914150697223427e-05,0.000772226340499136,0.0002368586934144378,0.0009421052631578963,0.0007385469171620622,0.019190397499232854
853,1984-04-27,0.13281300000000001,0.137277,0.13058,0.134487,0.10506099999999999,371996800.0,0.0009463700999194714,0.00038606375092661133,0.0009474347736577473,0.0001662363455809317,0.00013034939517581564,0.008303437077037155
854,1984-04-30,0.134487,0.140067,0.13337100000000002,0.140067,0.10942,293148800.0,0.00017742452091669544,0.00027575982209043586,0.00039490598167245884,0.0005541211519364454,0.00043439832841849147,-0.012239572240858787
855,1984-05-01,0.141741,0.14843800000000001,0.141741,0.14843800000000001,0.11596,406515200.0,0.0007688395906390235,0.0008273783049172238,0.0011842934670721812,0.0008312810327706081,0.0006517469758790823,0.017597862247439297
856,1984-05-02,0.14843800000000001,0.149554,0.144531,0.147321,0.11508800000000001,317318400.0,0.0007098040720305402,0.00011030392883617271,0.00039476448902405907,-0.00011092353525322817,-8.689959678387616e-05,-0.013846016097471502
857,1984-05-03,0.147321,0.147321,0.13839300000000002,0.141183,0.110292,327420800.0,-0.00011838900230821522,-0.00022070669631825881,-0.0008684818758529307,-0.0006095332671300903,-0.0004779477823113286,0.001568195193360032
858,1984-05-04,0.141183,0.141183,0.133929,0.134487,0.10506099999999999,260444800.0,-0.0006505565766945578,-0.0006066716085989623,-0.0006316231824385008,-0.0006649453823237351,-0.000521297925202369,-0.010396682102320389
859,1984-05-07,0.134487,0.140067,0.13337100000000002,0.138951,0.108549,160070400.0,-0.0007096980836667907,-0.00011030392883617544,-7.895289780480867e-05,0.0004432969215491558,0.00034759838713551295,-0.015581114548661427
860,1984-05-08,0.139509,0.14787899999999998,0.139509,0.146763,0.114652,255001600.0,0.0005322735627500923,0.0007721275018532227,0.0008684818758529307,0.0007757696127110246,0.0006081975219862452,0.014736166805897595
861,1984-05-09,0.146763,0.15345999999999999,0.14508900000000002,0.14787899999999998,0.115524,405014400.0,0.0007688395906390235,0.0005516184828267852,0.000789528978048126,0.00011082423038728688,8.689959678387755e-05,0.0232864816184748
862,1984-05-10,0.14787899999999998,0.150112,0.143973,0.14787899999999998,0.115524,238627200.0,0.00011828301394446266,-0.0003309117865085236,-0.0001579057956096291,0.0,0.0,-0.025828279149175872
863,1984-05-11,0.14787899999999998,0.14843800000000001,0.13839300000000002,0.143973,0.112472,197724800.0,0.0,-0.00016545589325426044,-0.0007895289780481181,-0.00038788480635551097,-0.00030414858874357214,-0.006349278099945495
864,1984-05-14,0.14341500000000001,0.14341500000000001,0.139509,0.141183,0.110292,89286400.0,-0.0004731320557778565,-0.0004964665184086975,0.00015790579560962128,-0.00027706057596822134,-0.00021724899195969458,-0.01683288898238562
865,1984-05-15,0.141183,0.14341500000000001,0.140625,0.142299,0.11116400000000001,102704000.0,-0.0002365660278889312,0.0,0.0001579057956096252,0.00011082423038728963,8.689959678387893e-05,0.0020828135716688674
866,1984-05-16,0.142299,0.14341500000000001,0.135603,0.13616099999999998,0.106369,219721600.0,0.0001182830139444656,0.0,-0.0007105760802433095,-0.000609533267130093,-0.00047784812681042957,0.018164637893819974
867,1984-05-17,0.13616099999999998,0.13616099999999998,0.128348,0.130022,0.101574,281948800.0,-0.0006505565766945608,-0.0007169755374351405,-0.0010265291641109557,-0.000609632571996026,-0.00047784812681042957,0.009659526046905032
868,1984-05-18,0.130022,0.13337100000000002,0.128348,0.13281300000000001,0.103753,193468800.0,-0.0006506625650583045,-0.00027575982209043315,0.0,0.00027715988083416263,0.00021714933645879553,-0.013734747258918241
869,1984-05-21,0.13281300000000001,0.143973,0.13225399999999998,0.142299,0.11116400000000001,435052800.0,0.0002958135232249136,0.0010478873239436585,0.0005526702846336842,0.0009420059582919564,0.0007385469171620636,0.03750107574365398
870,1984-05-22,0.142299,0.142299,0.133929,0.13783499999999999,0.107677,301257600.0,0.0010054056185279517,-0.00016545589325426044,0.00023700018606283364,-0.0004432969215491585,-0.0003474987316346139,-0.020769024146207255
871,1984-05-23,0.13783499999999999,0.138951,0.135045,0.135045,0.10549700000000001,168963200.0,-0.0004731320557778624,-0.00033091178650852636,0.0001579057956096252,-0.00027706057596822134,-0.0002172489919596932,-0.020536055015486363
872,1984-05-24,0.135045,0.135045,0.128906,0.131138,0.10244600000000001,193312000.0,-0.00029570753486116104,-0.00038606375092661133,-0.0008686233685013305,-0.0003879841112214495,-0.0003040489332426731,0.0037796633596061083
873,1984-05-25,0.131138,0.13337100000000002,0.130022,0.131696,0.102881,120108800.0,-0.0004140965371693763,-0.00016545589325426044,0.0001579057956096252,5.5412115193644815e-05,4.3350142891039045e-05,-0.01136333013725185
874,1984-05-29,0.131696,0.13281300000000001,0.128906,0.131138,0.10244600000000001,156262400.0,5.91415069722328e-05,-5.515196441808772e-05,-0.0001579057956096252,-5.5412115193644815e-05,-4.3350142891039045e-05,0.005612122044530137
875,1984-05-30,0.131138,0.131696,0.125,0.12946400000000002,0.101138,318438400.0,-5.91415069722328e-05,-0.0001104027674820861,-0.0005526702846336842,-0.0001662363455809317,-0.00013034939517581702,0.02517457472267546
876,1984-05-31,0.12946400000000002,0.13281300000000001,0.128348,0.131138,0.10244600000000001,167014400.0,-0.00017742452091669544,0.0001104027674820861,0.00047371738682887163,0.0001662363455809317,0.00013034939517581702,-0.023505542144376532
877,1984-06-01,0.131138,0.135603,0.13058,0.135603,0.105933,242300800.0,0.00017742452091669544,0.00027575982209043586,0.0003158115912192504,0.00044339622641509434,0.00034749873163461114,0.011686705199297268
878,1984-06-04,0.135603,0.137277,0.131138,0.13225399999999998,0.103317,148288000.0,0.00047323804414160905,0.00016545589325426318,7.89528978048126e-05,-0.0003325719960278074,-0.00026069879035163263,-0.01459360360650123
879,1984-06-05,0.130022,0.130022,0.123884,0.12444200000000001,0.097214,328428800.0,-0.0005915210580860747,-0.0007170743760810483,-0.0010263876714625597,-0.0007757696127110205,-0.0006081975219862465,0.02796324998891658
880,1984-06-06,0.12444200000000001,0.130022,0.123884,0.12946400000000002,0.101138,161459200.0,-0.0005914150697223236,0.0,0.0,0.000498709036742802,0.00039104818552745106,-0.0259186850805004
881,1984-06-07,0.12946400000000002,0.130022,0.125558,0.128348,0.100266,102547200.0,0.0005322735627500937,0.0,0.0002368586934144378,-0.0001108242303872924,-8.689959678387893e-05,-0.009144907668596196
882,1984-06-08,0.128348,0.128906,0.125,0.12779000000000001,0.09983,108976000.0,-0.00011828301394446854,-0.00011030392883617544,-7.89528978048126e-05,-5.5412115193642064e-05,-4.344979839193808e-05,0.0009979423957745658
883,1984-06-11,0.12779000000000001,0.128906,0.126116,0.12779000000000001,0.09983,84246400.0,-5.914150697222986e-05,0.0,0.0001579057956096252,0.0,0.0,-0.003838774930087529
884,1984-06-12,0.12779000000000001,0.131696,0.12723199999999998,0.130022,0.101574,117129600.0,0.0,0.0002757598220904386,0.00015790579560962128,0.00022164846077457652,0.0001737991935677551,0.00510445796863088
885,1984-06-13,0.13058,0.13337100000000002,0.13058,0.13281300000000001,0.103753,115718400.0,0.00029570753486116104,0.00016555473190017382,0.0004737173868288756,0.00027715988083416263,0.00021714933645879553,-0.00021906052590173398
886,1984-06-14,0.13281300000000001,0.13281300000000001,0.128348,0.128906,0.100702,100956800.0,0.00023667201625268081,-5.515196441808772e-05,-0.0003158115912192504,-0.00038798411122145226,-0.0003040489332426731,-0.0022914426439562333
887,1984-06-15,0.128906,0.131138,0.128906,0.12946400000000002,0.101138,89779200.0,-0.0004140965371693792,-0.00016555473190017382,7.89528978048126e-05,5.541211519364757e-05,4.3449798391939465e-05,-0.0017350984511899246
888,1984-06-18,0.12946400000000002,0.13281300000000001,0.126674,0.13225399999999998,0.103317,114598400.0,5.914150697223574e-05,0.00016555473190017382,-0.00031581159121924645,0.0002770605759682186,0.00021714933645879553,0.003852683534906686
889,1984-06-19,0.13225399999999998,0.135603,0.131138,0.131138,0.10244600000000001,160944000.0,0.0002957075348611581,0.00027575982209043586,0.0006316231824384968,-0.00011082423038728688,-8.67999412829785e-05,0.007194225842709327
890,1984-06-20,0.131138,0.135045,0.128348,0.135045,0.10549700000000001,119526400.0,-0.00011828301394446266,-5.515196441808772e-05,-0.000394764489024063,0.0003879841112214495,0.0003040489332426731,-0.006429252577655652
891,1984-06-21,0.135045,0.136719,0.12946400000000002,0.12946400000000002,0.101138,141904000.0,0.0004140965371693763,0.00016545589325426318,0.0001579057956096291,-0.0005542204568023812,-0.0004343983284184901,0.003473674053584639
892,1984-06-22,0.12946400000000002,0.131696,0.12779000000000001,0.12779000000000001,0.09983,84604800.0,-0.0005915210580860718,-0.0004964665184086975,-0.0002368586934144378,-0.00016623634558093445,-0.00013034939517581702,-0.008894552781851356
893,1984-06-25,0.12779000000000001,0.128906,0.12053599999999999,0.121652,0.09503500000000001,167484800.0,-0.0001774245209166984,-0.0002757598220904386,-0.0010263876714625617,-0.0006095332671300916,-0.00047784812681042816,0.012865459457720883
894,1984-06-26,0.121652,0.12220999999999999,0.11607100000000001,0.11607100000000001,0.090675,148646400.0,-0.0006505565766945593,-0.00066182357301705,-0.0006317646750868907,-0.0005542204568023826,-0.00043449798391938916,-0.002924284163227909
895,1984-06-27,0.11607100000000001,0.11718800000000001,0.108259,0.112723,0.088059,377283200.0,-0.0005915210580860732,-0.0004963676797627841,-0.0011053405692673724,-0.00033247269116186754,-0.00026069879035163404,0.03549128234728569
896,1984-06-28,0.112723,0.11942,0.112723,0.117746,0.09198300000000001,118316800.0,-0.0003548490418333953,0.00022060785767234815,0.0006316231824384988,0.0004988083416087391,0.00039104818552745106,-0.04019934507857058
897,1984-06-29,0.117746,0.123884,0.117746,0.11830399999999999,0.092419,141993600.0,0.0005323795511138419,0.00044121571534469907,0.0007107175728917054,5.541211519364344e-05,4.344979839193808e-05,0.0036753488234624256
898,1984-07-02,0.11830399999999999,0.118862,0.11216500000000001,0.114397,0.089367,159667200.0,5.914150697223133e-05,-0.0004963676797627868,-0.000789670470696516,-0.0003879841112214495,-0.00030414858874357214,0.002743472300578859
899,1984-07-03,0.114397,0.114955,0.111049,0.112723,0.088059,179065600.0,-0.0004140965371693763,-0.000386162589572522,-0.00015790579560962716,-0.00016623634558093306,-0.00013034939517581702,0.003011212943347645
900,1984-07-05,0.112723,0.11383900000000001,0.10881700000000001,0.110491,0.08631599999999999,93184000.0,-0.00017742452091669693,-0.00011030392883617408,-0.00031581159121924645,-0.0002216484607745779,-0.00017369953806685743,-0.013331397719162667
901,1984-07-06,0.110491,0.11383900000000001,0.108259,0.11216500000000001,0.08762400000000001,95648000.0,-0.00023656602788892973,0.0,-7.895289780481455e-05,0.00016623634558093445,0.0001303493951758184,0.0003824866325268371
902,1984-07-09,0.11216500000000001,0.117746,0.110491,0.11718800000000001,0.091547,190668800.0,0.0001774245209166984,0.000386162589572522,0.0003158115912192504,0.0004988083416087391,0.0003909485300265506,0.014750075410716754
903,1984-07-10,0.11718800000000001,0.12109400000000001,0.116629,0.119978,0.093727,172300800.0,0.0005323795511138419,0.000330911786508525,0.0008684818758529327,0.00027706057596822134,0.00021724899195969458,-0.002851263987927331
904,1984-07-11,0.119978,0.121652,0.116629,0.11830399999999999,0.092419,121094400.0,0.00029570753486116104,5.5151964418086353e-05,0.0,-0.00016623634558093445,-0.00013034939517581702,-0.007948767654148632
905,1984-07-12,0.11830399999999999,0.12109400000000001,0.117746,0.118862,0.092855,168694400.0,-0.0001774245209166984,-5.5151964418086353e-05,0.00015804728825802105,5.5412115193644815e-05,4.344979839193808e-05,0.007388946310177534
906,1984-07-13,0.118862,0.12109400000000001,0.11607100000000001,0.117746,0.09198300000000001,135945600.0,5.91415069722328e-05,0.0,-0.0002370001860628317,-0.00011082423038728826,-8.689959678387616e-05,-0.005083595061402144
907,1984-07-16,0.117746,0.117746,0.111607,0.114955,0.089803,202988800.0,-0.00011828301394446412,-0.000330911786508525,-0.0006316231824384988,-0.0002771598808341612,-0.00021724899195969596,0.010407113555934757
908,1984-07-17,0.114955,0.11607100000000001,0.11328099999999999,0.114955,0.089803,84851200.0,-0.00029581352322491215,-0.00016555473190017246,0.00023685869341443582,0.0,0.0,-0.018338495454059443
909,1984-07-18,0.114955,0.115513,0.112723,0.11328099999999999,0.088495,104025600.0,0.0,-5.515196441808772e-05,-7.895289780481064e-05,-0.00016623634558093445,-0.00013034939517581564,0.0029764414312997505
910,1984-07-19,0.11328099999999999,0.114955,0.11216500000000001,0.11328099999999999,0.088495,77907200.0,-0.0001774245209166984,-5.515196441808772e-05,-7.895289780481064e-05,0.0,0.0,-0.004054358304784473
911,1984-07-20,0.11328099999999999,0.114955,0.112723,0.11328099999999999,0.088495,33174400.0,0.0,0.0,7.895289780481064e-05,0.0,0.0,-0.006943870955964488
912,1984-07-23,0.11328099999999999,0.11328099999999999,0.109375,0.11216500000000001,0.08762400000000001,94035200.0,0.0,-0.00016545589325426318,-0.00047371738682887364,-0.00011082423038728688,-8.67999412829785e-05,0.009447419823412876
